,XMEAS1,XMEAS5,XMEAS9,XMEAS10,XMEAS11,XMEAS13,XMEAS15,XMEAS20,XMEAS21,XMEAS48,XMEAS49
0,0.2710328736669783,32.39289976314251,122.8987964383249,0.1978264564487721,91.9932672585036,2703.521071314767,49.68186731770022,272.7821772041233,102.4800282325948,40.0,33.27708020441792
1,0.2712878817329492,31.95137524181137,122.9024747619569,0.1967144858887154,91.94564216321562,2703.083064424039,49.99009398814844,272.8132631617351,102.4942333454543,39.99680675089359,32.60804076704409
2,0.2719009574787576,32.28053231398367,122.898649213617,0.1977749007013297,91.95856420268478,2703.844978865312,47.95231718064039,272.6248863436476,102.5138419920117,39.96779090464115,32.45843237052935
3,0.2722476070445652,32.22918178986735,122.9050226377128,0.1942831004596453,91.98274506091244,2704.129514611842,50.06668891299066,272.316505293029,102.5059670346038,40.01375541269779,31.60922442870265
4,0.2694420231791766,32.30815345874733,122.8888052420941,0.1970603680063269,92.02816995166688,2705.090322301931,49.46153200753011,272.2082347080843,102.5119930456752,40.00132148325443,33.85996122425382
5,0.2731983170162744,31.91729793145095,122.9058327563391,0.1959493936016345,92.0334424094704,2704.871580232745,49.14068172217495,272.1001260252928,102.5237553565286,40.00048911631107,33.05810528883406
6,0.2714465551223131,32.05250017273695,122.8984233568911,0.1960635050492705,92.00830432700296,2705.352726761197,50.10353675021036,271.7667342344984,102.4979958985104,40.00125831186772,33.34161262887037
7,0.2721659220310424,32.23380133649667,122.8899462059508,0.2006325806532217,92.05789442931108,2706.584947199893,49.53741760610322,271.3874871251083,102.5174604590871,39.99151101648808,35.79610409397608
8,0.2714019042667835,32.14413540206244,122.8762766029739,0.2003353217201673,92.02336135733198,2705.547831079031,49.15365374092256,271.1152837950757,102.5170598253822,39.98845342218876,33.10195519663846
9,0.2720442219205138,31.92891465707293,122.8807850500484,0.1998608529422321,91.96757901124884,2706.429654241469,48.14345314835644,270.9253450305229,102.5210594159925,39.9946864849329,36.306867277091
10,0.2716169213778165,32.18991239903095,122.9068497207332,0.2019288747623632,91.91359006449288,2706.321478528565,50.12800293396177,270.7345167204074,102.5461428901678,39.99871141016483,32.43472284426673
11,0.2692184025796014,31.81880052298178,122.8822031222364,0.2016689440980449,91.92962189204952,2707.56295743735,48.98289822700302,270.5088895670859,102.5151957771211,40.00763001978397,31.78906756836233
12,0.2697067434811557,31.91214287497851,122.9042006139611,0.2047725919888937,91.95246985144044,2708.129324911175,51.44272575190155,270.2897605951721,102.5418087060509,39.99410647928715,32.92226787779666
13,0.2688940909075606,31.91280388820796,122.8845842012968,0.2056656746574106,91.9961146190465,2709.183844928023,50.4275262106182,270.0655122161526,102.527243349587,39.9980858951807,31.59437088198385
14,0.2713464150965842,32.19689801002554,122.9030702211247,0.2126961510123133,92.05018829556948,2709.652987393977,51.56832719240735,269.8528212528898,102.5430795120735,39.99042735636235,35.12744158322121
15,0.2712795690591255,32.02427632616747,122.9087880690919,0.2162688999475968,91.9517715010107,2708.316599137322,48.99126721883533,269.6668854969542,102.5467778851403,39.99177539408207,31.80928004667075
16,0.2723977522647276,32.09291999272706,122.883582928013,0.2178894527181708,91.84499484735124,2708.081558457724,51.52111848555204,269.4387462530664,102.5332559978412,40.02084900438786,35.46354721612347
17,0.2731413858391644,32.02647581640866,122.9059324492277,0.2180660938863572,91.80416991940103,2708.049684268052,50.85582388189361,269.1226593890505,102.5669427252761,39.99294876635074,31.96299839951772
18,0.2738383223969682,31.99202811843541,122.8949843553154,0.2203815913297896,91.8063100700854,2708.082517240937,51.0453342031544,269.4674980178273,102.5819992319662,39.98227509081364,32.86224718785942
19,0.2752769754291664,32.10009146229623,122.885307207562,0.2234441622498737,91.82311626507736,2709.199870275868,50.51080266409615,269.3583863500226,102.5843643982819,40.02110231935978,33.18974989667508
20,0.2778113302491604,32.09897095408107,122.8842188147443,0.2266675001683628,91.8375317804716,2710.004529399084,50.5164347723919,268.7081695215239,102.5891434939307,39.9925607162714,35.85586860857292
