XMEAS1,XMEAS5,XMEAS9,XMEAS10,XMEAS11,XMEAS13,XMEAS15,XMEAS20,XMEAS21,XMEAS48,XMEAS49
0.2710328736669783,32.39289976314251,122.8987964383249,0.1978264564487721,91.9932672585036,2703.521071314767,49.68186731770022,272.7821772041233,102.4800282325948,40.0,33.27708020441792
0.2719948340985963,32.11489534263747,122.8945563603858,0.1993393622393194,91.98381232628792,2704.217163904004,50.33290530260298,272.6903024697763,102.4641683213297,40.00190206468105,31.78459273146163
0.2718997735649281,32.80651287521066,122.8888006334778,0.2016730121440261,92.03870227272336,2704.394068098088,49.4114380034328,272.9270598799958,102.4504836579367,39.99863479554653,36.74306717090117
0.2695720123952046,32.677515968331,122.8901886672279,0.1961482432364791,92.02860544553994,2704.308691316239,49.31342069895985,272.8744544299473,102.5078340683838,39.99774747788906,36.72025497623677
0.269726264061422,32.35077183365146,122.9017453463932,0.1982423190167217,92.03355126967018,2704.838797389596,51.50194504884637,272.8159610640921,102.4752435671487,40.0007165902853,33.72501480435493
0.2705780335605926,32.74589690521647,122.8839573410849,0.1982726621276738,91.98822383391152,2704.206714520158,49.90580337530167,273.011227376538,102.4903231647724,39.97967912614345,35.45149678678976
0.2711603515861892,32.48226925729843,122.889042230691,0.1990731434986253,91.96234618252424,2703.911254632638,51.15308921941583,272.3216197423132,102.4947145952968,40.00102771699429,31.26960898477305
0.270180872963255,32.2979405033097,122.8852616190802,0.1972969498605935,91.96037143565655,2704.560499059322,50.72471429567236,272.9640039962244,102.5052765785938,39.99381351411343,36.24245621972458
0.2706796364949407,32.22205282924206,122.8995970699045,0.1986196922139041,91.9526959906174,2705.008152841767,50.92822644917842,272.8425978093531,102.5016008200581,40.01103757798672,32.22074716257733
0.2722154840676226,32.15669677280965,122.8878575212329,0.1988238156634011,91.97327502541036,2705.820124108177,48.91419391355193,272.5975646077881,102.5116208395507,39.99943714082241,34.40707107346591
0.2730815287861795,32.64995965640861,122.8796548790001,0.2012025257705226,92.00375066698298,2705.902665667346,50.06063403051491,272.9339037163389,102.5038212462366,39.99995916306973,34.55793092834715
0.2705169227055456,32.45108790830542,122.8856392784751,0.2008759860695458,92.04019874765976,2705.986638286714,49.27788922908477,273.1671789914819,102.5064041691979,40.00901508271694,32.89003664735462
0.2734352328881187,32.38729488342443,122.88773213152,0.2041664997921609,92.01977916241988,2706.034161296686,50.28638593301682,272.3358104399405,102.4956789826388,39.99755281388759,36.83421992596151
0.2695737026763274,32.57980627101036,122.9048146878777,0.2037724738622001,91.95252250193164,2705.956429161528,50.14637836190091,272.5225926924776,102.5143655251378,39.99818098008632,31.91502417142009
0.2684308284196074,32.41377458271376,122.8968612239315,0.2069210529315929,91.99774618950823,2706.546264841666,48.99705286223939,273.0815007207853,102.4959901606403,39.99878333985806,33.92651270690428
0.272762440086134,32.38903828121163,122.8965104285593,0.2092239884814208,92.03086291809278,2707.530369347348,49.24245126605992,273.1931216765391,102.5017143862125,40.00662630021572,33.87231987647549
0.2698140285884493,32.5049283341781,122.89563226752,0.2103612937145632,92.07632284853784,2708.199863234001,48.858688153194,272.824375443225,102.4816057848556,40.0011227697134,35.60240832706565
0.2696516730237145,32.73684895439014,122.8831286484516,0.2134584598504244,92.0563091181375,2707.607137118451,50.93736678387631,272.6948801639595,102.5122503932249,39.99868771493435,35.2042536419815
0.2693199526402765,32.50884038532806,122.9117535488836,0.2161218932103491,92.04085352043224,2708.547816614334,49.84278136283272,272.4189165204885,102.4906052348193,39.97877646386623,35.14747370277254
0.2701740063150679,32.07487528290567,122.8892812954767,0.2182899003739767,92.0417144889259,2707.895804694504,50.03436883689568,272.3679371187691,102.488059971377,39.99358778893948,31.27162270752398
0.2727064246327897,32.31334827446391,122.9000359120697,0.2188264542717398,92.07368410616418,2708.360772414477,49.71195248473166,272.9836857322072,102.5064106768365,39.98709145486355,32.73724606053679
0.2726091834329224,32.18764543741344,122.9211288036897,0.2233915798253957,92.07111704077988,2709.02207381798,49.85592276932483,272.8650740450591,102.4945613431124,40.00573611199856,32.78789582104073
0.2706871477673916,32.3932357277746,122.8782329405224,0.2271948570703569,92.04951289377044,2708.223288876372,49.51262195727183,272.8067499363497,102.4912608016896,39.98801217019558,34.1702742804835
0.2712196951923169,32.25864764124135,122.91273570161,0.2314048068495976,91.9805505749158,2707.337081545254,48.85260305820102,272.496535038833,102.5178138364541,40.00128245294094,35.59535078938135
0.271571151205075,32.57492937790681,122.8950410330217,0.2273184213198691,91.9211490475209,2706.423960428266,51.13998702713924,272.7698614963873,102.5126807665597,39.99438610970974,31.51087389285911
0.271380850550443,32.50134377934513,122.8981546299436,0.2309860452914043,91.91505936636968,2707.296917467544,50.42426915915066,272.945461908493,102.5411748919094,39.99015606820583,31.55193434329462
0.2713894752586553,32.25632282567802,122.894060309074,0.2308286085417555,91.96679861001354,2707.09933895889,51.18217961351423,272.8319215165238,102.5261203934314,40.00382922112941,32.7557028769424
0.2707121241195659,32.35835408346829,122.9081596539981,0.234721154426418,92.05429351773306,2708.400176508457,49.24625299537283,272.7535434088518,102.5444723437505,40.01383473336696,36.89104425441157
0.2719936352824907,32.45703351119317,122.9014569133481,0.2372922084487381,92.03436259946292,2708.090512794791,50.2175448772363,272.7975213544776,102.5082977452182,39.9942388433218,34.93142475665169
0.2718259932218423,32.07274695853816,122.8983928368561,0.2395478760352721,92.01547804187574,2708.316071426231,49.31713907085258,272.6354506262942,102.5151373211388,39.984540604949,35.25117340419357
0.2705762286487363,32.39293062287402,122.9005860525009,0.2388753527190617,91.97880325587884,2707.338880242885,48.76928525099338,272.2568631771065,102.5120716819228,39.99510054528713,32.31837378969539
0.2709573311259718,32.25589946321332,122.8932384336615,0.2449915875339456,92.01184673549524,2707.315379569553,51.85116472513368,272.5747644920556,102.5225809076583,40.00958440721035,32.4246302393833
0.2724532673940367,32.39441696741055,122.910459923137,0.2456852442214483,92.03102811100642,2707.589724269591,47.82880603079668,272.5170008805825,102.5184433412575,39.99008563935757,32.7718240405387
0.2729178336109974,32.0541011150756,122.8998816958856,0.2459460764887234,92.00579169500178,2707.221998668841,48.68685015694816,272.4880362876418,102.5305454811602,40.01599622666836,32.50381700653776
0.2691262897264045,32.38364036733684,122.8935754901889,0.2499949813354235,91.9920464888976,2707.22619845125,50.21211318936912,271.9376165305817,102.5190512748975,40.00498725831508,33.64520749443209
0.2675599832853771,32.65484849616486,122.8905017901484,0.2546063117646329,91.9736686951717,2707.870934408988,49.11099618612638,272.4975391699733,102.518037800984,40.00062601029873,33.6844775679809
0.2704952563836125,32.33331895365496,122.9126167473468,0.2517941748936205,92.01651759194328,2707.700395911776,49.0924755657478,272.4224965269622,102.5396043536419,39.99504898011684,32.3704043316169
0.2701131166575229,32.34202267355944,122.8803803125111,0.2548661709611711,92.02917703936706,2708.133980030672,48.2194943132674,272.5394146995138,102.5267831384349,39.97863105714321,35.55053564377116
0.2702736670857323,32.47513343963409,122.9004812308027,0.2605095692290296,91.98708570213569,2707.739587049084,48.45298053776211,272.5930745482008,102.5339325710175,40.00936239182949,34.50463200709422
0.2714353353826638,32.67855199883034,122.8989385854399,0.2600031747935803,91.9820399082046,2707.745476374141,49.57247411475985,272.3729166018378,102.5263280603361,40.00897945344448,32.38388146432725
0.2711032299272703,32.31714398996928,122.9002224869944,0.2594714412065486,91.9991627874588,2708.164207591156,49.87802343884936,272.5785922513684,102.5012349711948,40.00941133439541,29.28155863893382
0.2698983554637308,32.11201492273674,122.8987794903563,0.2635973338150332,92.04666821587568,2708.728312936606,48.63510729912191,272.4292183253653,102.5411359581001,40.00077598512173,31.85766501264684
