,XMEAS1,XMEAS5,XMEAS9,XMEAS10,XMEAS11,XMEAS13,XMEAS15,XMEAS20,XMEAS21,XMEAS48,XMEAS49
0,0.2710328736669783,32.39289976314251,122.8987964383249,0.1978264564487721,91.9932672585036,2703.521071314767,49.68186731770022,272.7821772041233,102.4800282325948,40.0,33.27708020441792
1,0.040165269009923,32.86742983791103,122.8923389238179,0.1978593440349714,91.9957668767129,2702.226269565311,49.91594017953659,273.1664209351601,102.4867124005061,39.98888948589563,36.25391182385264
2,0.0442885932932286,32.42673613035853,122.8659209599673,0.1933452921538625,91.96696375338374,2700.697190096326,48.43198876986446,272.4226072135036,102.5238663715437,40.01070214420557,34.96615194572661
3,0.0441699792336759,32.04833175559136,122.8727609588795,0.1901992403447715,91.97243096274052,2699.727150755645,49.00467288811486,272.6283277815168,102.5558070751913,39.9966511169076,32.54455581333139
4,0.0485960668146845,32.34486432320931,122.8895178967843,0.1872981160997878,92.0080776124972,2699.119715385383,49.97965917598591,272.7641972515856,102.5701589320887,39.98734282642603,34.84617962434734
5,0.0503731165798474,32.37911936248179,122.8830241171854,0.1845742657221902,92.0512772000166,2698.46032828574,50.11069209517034,272.6828523013687,102.5514185285158,40.00936906963587,31.87242366317317
6,0.0556030275312284,32.51152035020457,122.888783578539,0.1774946847435757,92.06826514531588,2697.965132892552,49.30529197115777,272.1286357895613,102.5917869359286,40.01088414341211,35.263844251135
7,0.0597193788864367,32.18518998212899,122.892049150169,0.1775877638029463,92.01609924067692,2696.767914854073,49.06555959980422,272.2173039441064,102.5660903561861,39.98157424122095,35.20829665087086
8,0.0588478732335092,32.24431265948606,122.8888612894099,0.1740984562549751,91.97737350742032,2696.830769136626,50.68335688705731,271.9113409668248,102.5988892070883,40.0081374374032,36.49157476930094
9,0.0646342862325194,32.6815243786853,122.8657329552741,0.1656456081267532,91.8930071142516,2695.152836009184,49.33071051539842,271.4772934358827,102.6294253112416,40.01863091617822,35.40960174174573
10,0.0679167407023641,32.09690376542164,122.8883288365329,0.1535753200181628,91.9411614879714,2695.283687235856,49.71639587576445,271.7513001980697,102.6340408599548,39.98639398723841,30.58893255505376
11,0.0712432015987767,32.2002702549363,122.8840293935006,0.1492182885843324,92.01642870107922,2695.830844316482,50.76863409563251,271.3921453207517,102.5769615577871,40.01736144214868,34.39020101675558
12,0.0733241626561026,31.93882633313632,122.8762258782724,0.1446042815093816,92.0441101216768,2695.259540920763,50.10951191965072,271.3504236487078,102.5880990289545,39.9982928481698,36.53038117744729
13,0.0741847527599591,32.24484317571127,122.8955958563956,0.1399023261934383,91.9636837154878,2694.614609251455,50.99629569138477,271.0521819742467,102.6245766421387,40.00013603359461,35.2941560845569
14,0.0793042219022304,32.36304297505223,122.8904653186154,0.1350380570091664,91.96860191547763,2694.943516915184,48.56719396794544,270.888194112316,102.6340302863789,39.98444272190332,34.60478012279512
15,0.0806201496403053,32.07150400512742,122.8885024450006,0.1259873750527599,91.95765840162078,2694.626098582879,50.77624077987511,270.8843040017102,102.5927381246306,39.98507906109094,32.4248779825551
16,0.0817196251315243,32.27609620857756,122.8870755368259,0.1204177352707042,91.97756912270523,2695.019620015065,50.29982993688486,271.0338556060894,102.6138150792425,39.99811221271753,32.5460745124582
17,0.0848088918258273,31.95369712201228,122.8876042805137,0.1171902249560303,91.949857044905,2694.630371222709,48.78805806363942,270.9096252757644,102.6134905912316,39.99013794571161,33.65424433380755
18,0.0861488488092563,32.17097264291797,122.914819724453,0.1099789048246227,91.96225010977264,2695.043599262802,50.81314167599778,270.3433690921997,102.6026538884441,39.99078721672296,32.68620961435018
19,0.0884154904849134,32.09206895170901,122.8897149842439,0.1060658786010952,91.98878622505735,2695.718351517432,51.93466506504569,270.1427447211838,102.5833859258997,39.9788614526391,31.79794844364687
20,0.0937235415010461,31.9107317845557,122.8908376212962,0.0967632231466986,92.02598232923422,2696.618653865646,51.10496084292495,270.6410938111352,102.6087900913433,40.00172531753778,36.38062439993098
21,0.0952217324492012,32.0367222950962,122.8987168042447,0.0938327298997264,91.99447762105083,2696.690303591568,51.00418880739697,270.2112368936514,102.5786490789398,40.00519241005182,38.02703800364598
22,0.0984416490270095,32.15907110780709,122.9053346521138,0.0900521841468844,91.9286579697095,2696.824423482553,48.51329781131424,269.9379506373231,102.5920310160601,40.00659140259027,34.10448916330514
23,0.1008828710685866,31.9006062226818,122.9071515839045,0.0871540305444771,91.85984535931024,2696.189860690939,49.72044669991718,269.9886805790906,102.5964445400513,39.99701989799738,32.55183912572577
24,0.1047040358959113,32.30641636749304,122.8869494474466,0.0817048891807626,91.86302198719466,2696.278210750301,47.04318999868704,270.0420420519565,102.6017500308957,39.99480936676264,36.66906919159552
25,0.1069932216097433,32.03579462989084,122.8963218050385,0.0745526986309722,91.85495662333406,2697.192527970114,49.24273237428289,269.9502275094914,102.5891551300693,39.99203151375055,31.07528557651044
26,0.1086247650736213,31.93554015591779,122.9081347994664,0.0712313656163718,91.92270238455292,2697.270418939525,48.73779681786576,269.6351472860973,102.590312056797,40.01436908394098,33.3614075431639
27,0.110997337166069,32.03765710987661,122.9173381342759,0.0681958257613775,91.89930493378628,2698.249244492666,50.72696966481013,269.4901748703751,102.604999686731,39.99188189178705,36.25599844540792
28,0.1134758564815816,32.12312817764859,122.902368229588,0.0640815438676219,91.84037360707296,2697.777333241036,47.94090517008655,269.6391832838002,102.6054581679269,39.99958699852228,31.03298734474386
29,0.1150034332704161,31.87097936001115,122.8984104504893,0.0623572090664507,91.82206602213448,2697.991095301644,49.20404741048665,269.4365254872885,102.5951831339113,39.99736059814691,35.80653013851957
