XMEAS1,XMEAS5,XMEAS9,XMEAS10,XMEAS11,XMEAS13,XMEAS15,XMEAS20,XMEAS21,XMEAS48,XMEAS49
0.2710328736669783,32.39289976314251,122.8987964383249,0.1978264564487721,91.9932672585036,2703.521071314767,49.68186731770022,272.7821772041233,102.4800282325948,40.0,33.27708020441792
0.2726307749668602,32.43753724482551,122.8864362146134,0.1984091713380521,91.9977977459601,2703.469027642911,50.23026318035314,272.5426453630549,102.4921170197863,40.00311110466718,31.44141207115779
0.271936020675793,32.30235593826018,122.9027730932433,0.196191457384754,92.03578452261333,2704.245519004306,49.99565314579955,272.8792025312227,102.4879585740344,39.9904850384593,33.37980665589303
0.2716360349253943,32.5264454847828,122.9193281398777,0.1950610203166474,92.06418477970008,2704.830922453104,48.78684948663978,273.046417198254,102.4704108611475,40.00059924095869,33.24346789678221
0.2704351494070671,32.57533991156627,122.9020578038105,0.1970274578517515,92.04037560580775,2704.151088725304,48.14143918990404,272.7747483795578,102.4854734301349,40.00784988373518,33.89879002039675
0.2708539912467477,32.41072183708715,122.9011249773095,0.1963432304818225,92.0227304747845,2704.62479530664,49.42637192585661,272.9040623351187,102.4894286708887,40.00819489449263,37.30485108084616
0.2709233603576999,32.03113706025097,122.9134185664174,0.1969067896475039,91.95865611009393,2704.806869077722,48.574444452408,272.6190000772783,102.4889208241943,39.98872514694929,33.29834610230861
0.2724355759951391,32.60088019141043,122.8979869469587,0.1990447811276881,91.95293475643612,2704.589802136761,50.0448744412772,272.9376222880447,102.4971516152247,40.00230573624373,33.10866469225694
0.2710724132819025,32.12283273151184,122.9222444036988,0.1988785660666665,91.94570442865576,2704.987359849707,50.35767477054954,272.6398801330299,102.5145595906107,39.99917479485273,35.0828511024863
0.2708362862539685,32.3292628537909,122.904992847063,0.1987724533963795,91.9498002547374,2704.34712512903,48.83739321177214,272.7964333767418,102.4915631876355,40.01124059647321,33.15082258656984
0.2724935404647089,32.5013562445186,122.878511986883,0.200152107337888,91.93494850883636,2704.503734054992,50.91700208694025,272.6511051034286,102.4967127462345,40.00809960335493,32.27591898882169
0.2718513676214285,32.2470836857355,122.9050011252134,0.2014015875974526,91.96355059462915,2705.622868198855,49.02913568565337,272.4524341781642,102.5141224708074,40.00157733887434,30.15306697552952
0.2717213561830585,32.17619078874083,122.9117337567808,0.1984473104182682,92.023643782049,2705.554568128802,47.94197813202322,273.5081335155552,102.4869692755653,40.00817112892866,34.13799033761745
0.272455157835097,32.33172531654782,122.9030774289628,0.197820956481306,92.05917643646492,2705.670810089844,50.56195687107877,272.4777187761989,102.4831367901394,39.98868399590254,36.52102197895457
0.2704881755515086,32.39239794002741,122.8931906894786,0.201210962854657,91.98279234163984,2706.062750310377,50.68371476776258,272.7837455786965,102.4918818830618,39.99693214386701,32.71858030729658
0.2709199898371004,32.43082136068923,122.892674116199,0.2069188222833174,91.95391184451744,2706.275959634889,50.31769549762885,272.8491135807819,102.4939120432319,39.97578536003828,34.97365804124067
