XMEAS1,XMEAS5,XMEAS9,XMEAS10,XMEAS11,XMEAS13,XMEAS15,XMEAS20,XMEAS21,XMEAS48,XMEAS49
0.2710328736669783,32.39289976314251,122.8987964383249,0.1978264564487721,91.9932672585036,2703.521071314767,49.68186731770022,272.7821772041233,102.4800282325948,40.0,33.27708020441792
0.2742679606799776,32.27767741666312,122.9096353643828,0.1970925608224736,91.95503339256452,2703.323505224479,48.66493146835622,272.6605431237498,102.5056172131397,40.00381369322538,32.27232515148656
0.2693764329678552,32.34408972883475,122.9064072677713,0.1963339875409752,91.98984287530727,2703.69142337004,49.3035681707924,273.1063620156376,102.4907993512612,39.98303761214018,35.01312451442448
0.2696826596352125,32.44318667869368,122.9306036061051,0.1944525208977583,91.9880851328296,2703.561317370721,50.29321534269184,272.7012036409932,102.5179282319524,39.9842520019412,32.38393729112053
0.2709297113350271,32.46994148355766,122.9411579034818,0.1962779539368216,91.9490688177778,2703.521218611786,50.53670732148154,272.5540241374882,102.5210891609243,39.99165671080351,33.60048080775648
0.2708948076221993,32.26389941893874,122.941982546116,0.1944104051779996,91.97173830354636,2703.811095936225,49.29344036214282,272.9447887771352,102.5292800213463,39.98982313841582,32.63419554086293
0.2722709156952637,32.43541148120524,122.9904557292905,0.1949950005430174,91.987192008449,2704.0847374826,51.3527058705758,273.0871633625054,102.5538941581503,40.00316584318876,31.7015598127321
0.2708771819434387,32.59719690010925,123.002555009649,0.1920168307527656,91.997299542472,2704.209854176731,48.42460636367405,272.751710964197,102.5587458436329,40.00285470694303,33.47627941940312
0.2712575417221287,32.36415539850152,123.0159655052083,0.1958068378367003,92.03649605018084,2704.387314251143,49.59080274148518,272.4800547573793,102.6039679945962,40.00296205252409,33.8882142861324
0.2712563172018873,32.3494681094342,123.0609442040261,0.194176397311315,92.02019847014576,2704.090373504989,48.68078960871122,272.7663889564922,102.6060735050692,39.98691877096891,35.43326535580312
0.2722746959585136,32.49056499123196,123.0010402951657,0.1929714519801931,92.0258015468039,2703.455218501326,49.82380077188799,272.7704693821104,102.1913574154615,39.99583934515714,31.53930042409027
