XMEAS1,XMEAS5,XMEAS9,XMEAS10,XMEAS11,XMEAS13,XMEAS15,XMEAS20,XMEAS21,XMEAS48,XMEAS49
0.2710328736669783,32.39289976314251,122.8987964383249,0.1978264564487721,91.9932672585036,2703.521071314767,49.68186731770022,272.7821772041233,102.4800282325948,40.0,33.27708020441792
0.2708319615100874,32.00494164081245,122.9145241298498,0.1960388950690388,91.99264354381748,2703.776079569576,51.0482241118204,272.7749634389601,102.4951121812101,39.99171086668968,34.24175867944141
0.2726465190632926,32.56398864965264,122.8994361255962,0.1960853256759327,92.05329833711107,2704.94547414751,48.1018969703637,272.8225636341575,102.4991612215968,39.98845963835716,31.88655179384034
0.2718412867357681,32.76296077054283,122.8872121778933,0.1969649287049122,92.07543870981014,2703.938163716837,50.93104830349276,272.9731647039997,102.4711375133195,39.98595357298851,35.13206604088008
0.2701865503636559,32.80764190391819,122.8927108823979,0.19910577624391,92.04095571335756,2704.666949095645,49.74510303626896,272.9991548333666,102.4947982734968,39.99202363371849,33.77288152677474
0.2691591921161772,32.1523899280898,122.8942125222811,0.1997758276921253,92.01957085742896,2704.804075997552,49.30368166144611,272.51429675537,102.4899413681452,40.01439900755882,30.66768526760599
0.2704584712362422,32.45280502323836,122.8918490647347,0.1949833334172266,92.00137549935197,2704.695054727714,51.04998127392098,273.1637203197809,102.4937942531241,40.00751321196556,33.0086362594385
0.2732913640896422,32.05581598697744,122.885083785357,0.2012829071184833,92.00515907567554,2705.332896352351,49.86407668513056,272.8284861263095,102.5101341285563,40.00035477995873,33.88634490226551
0.2710728258270878,32.44594109138599,122.8831030135319,0.2010260114536357,91.98199995327134,2705.54751231362,49.84295270449441,272.6941665277939,102.4811281553504,39.98344510436058,33.39431874313112
0.2719475842270498,32.75949464441057,122.8770622864485,0.2006528343380171,91.92221694706784,2705.067080157022,51.07090444457939,272.7331166274077,102.5052477955167,40.00073968291283,36.10308584564473
0.2732100215385237,32.25361483195257,122.9077984478928,0.1980952877222682,91.93396974643407,2705.418871427609,48.97836828986473,273.0041229858033,102.5171667380862,39.97977414488793,32.76509520109931
0.2700339880690273,32.37717536167232,122.8927211269849,0.202503981203304,91.9903219983884,2705.934508744082,50.76572376742574,273.1069853105128,102.5031240310727,40.00865739226342,33.03489002661618
0.2695865454939504,32.35964033332353,122.9185913310075,0.2037889094795368,91.99275694532004,2705.890000920741,49.58097690413817,272.7628031096803,102.5267261643936,40.00321256041527,34.67429348171899
0.2724594999627681,32.27940199082114,122.8838719905439,0.2058670482291767,91.96375374006573,2705.889868082399,50.92132956272486,272.6298499073775,102.4953971324727,40.00187619566918,32.4233826119341
0.2725479251839733,32.57642044957887,122.8757056381212,0.2106542053907109,91.97089068744212,2706.570767399831,50.21698963457856,273.2155230738537,102.5170457055049,40.0111225259304,31.11042521844679
0.2732431613865052,32.14072208587012,122.9179517319319,0.2091070421867959,92.00166473809963,2706.879287219495,51.2590474623718,272.6862031127814,102.5068506194845,40.00301900267601,31.63827242832294
0.273720114799344,32.19657738561375,122.8978326962742,0.2097602088327628,92.01010538910072,2707.408249561132,50.31298258289887,273.1407108113547,102.4991198287715,40.00584258437156,32.61784304409164
0.2744623394830981,32.31854253364613,122.8979891476372,0.2110467147017883,91.9878993794142,2707.188161362829,50.627469765345,272.6267236692476,102.4859001311399,39.99505641341209,35.07821133555862
0.2740941893382755,32.3761468050145,122.8895910407616,0.2131117521557877,91.97334506363023,2707.162511422772,49.61047606363132,272.5513998208469,102.5165969717501,39.99839339613914,34.10971124711539
0.2748178106210397,32.45194207784733,122.8909634245361,0.2148998939293021,91.92743408227372,2707.107511429256,48.66014106275235,272.7931173420407,102.5053879671043,39.99321807265282,33.46920953034557
0.2743577754194254,32.77770241363596,122.8864569032941,0.2196400761333215,91.98049967627269,2706.832743812282,49.35646294619901,272.8814678404374,102.5233279537962,39.99434680342674,31.55704170864881
0.2736254538400972,32.60066484210059,122.9009499508776,0.2202449473387783,92.01813116278238,2707.703118300463,47.91773471578718,273.0294537346684,102.5185131797986,40.00927855849266,34.33474055027491
0.2726314166855138,32.45128969372935,122.89583395765,0.2234351695892882,92.02739107516518,2707.551426649188,49.6829781025299,272.587610475008,102.5094824972352,40.01457530379295,35.0572206557226
0.2759482943708933,32.02252441204347,122.8889675655245,0.2247706292515012,92.00124562005368,2707.542451636536,50.10050839848956,272.7092200835524,102.5184390709053,39.98097922682762,34.13854531914819
0.2718272567751649,32.16941742676815,122.8785692357357,0.2257168039226517,91.95286784339972,2707.900217358812,48.99426273141273,272.5060014724583,102.5185394924893,40.01298251509667,33.60146740330665
0.2713114712556374,32.39335042736842,122.8990223207826,0.2301702754833347,91.97369049933208,2707.936069573424,52.32917172808315,272.3294764409263,102.5604203803541,39.98193019270897,33.84960592717238
0.2730075371755859,32.19852363967504,122.9093319505676,0.229471838436958,91.99727442614164,2707.913979035493,49.74902546278409,272.7232391859037,102.5222674489035,39.97843123793602,34.3053493107892
0.2719188054264457,32.65552473319411,122.8913413247792,0.2346472251353704,91.96899479995676,2707.730526350216,48.73644357706782,272.4605581294655,102.5525607024022,39.99328555464744,32.57583350110158
0.2707843235084174,32.70384396707565,122.9007331793697,0.2358238985761834,91.95463163907608,2708.081283531703,48.98703754324417,272.463621156251,102.5200480399294,39.99812453627587,30.64129129801033
0.2707362520910015,32.47123376245501,122.9108759500679,0.2383660853490364,92.01440536683542,2708.978257120924,49.6179637373756,272.7165661563253,102.5278926127382,40.00508525252342,34.64285161869433
0.270648864708331,32.42103855245235,122.8800674888857,0.2426726180776261,92.04550497942016,2709.289408678045,49.89653129939609,272.597891686233,102.5252819908349,39.99538565993309,32.79503852103976
0.2714697869032727,32.5129284064766,122.9055292318975,0.2451233792842469,92.07152897331804,2710.094977352277,49.17287559361431,272.9425121185409,102.5202970594304,40.00478131651878,34.50860494333016
